policy,step,case,coordinate,sign,source,candidate,internal_score,task_score,edit_norm,capped
task,25,F00_Mary,5,-1,5c58584e90db58044916c39de9e8e5c2619ded6dbd4d8f215eebc7111f05da00,bcefd206c68ccd204faacc2c35fae7d641e7ff37d1e9d6fe01b171d38b28f863,-0.12574271144847046,-1.9228779238890836,24.44919776916504,0
task,26,F00_John,6,1,0a5b972e3e7bf9712ee4990f7dfec5687eebe24b7dd8c5a640a160d34d10536a,56377c029d1d5406eb5aa8d15aefcf37d35d7f27b6426fbdbcc00f74ca2f6bff,-2.1659071234901126,-6.259831671652424,26.34641456604004,0
task,26,F00_John,6,-1,0a5b972e3e7bf9712ee4990f7dfec5687eebe24b7dd8c5a640a160d34d10536a,8a424e02344a5bc0eb9b20d30fe2d0d6d0b80ca3d6107d6f9f204987a837e302,-2.178147572605311,-6.199672295765156,25.777956008911133,0
task,27,F02_Mary,7,1,091d60cf916b2edbf7c2854dccabe621003e0290994c20e2ee3be2f72bb6d3d6,7d2be45ba698f6641b98c323ba859d691cb6a699105739b852b2f8e1df0d5bda,-0.2122069367464822,-1.4336831844412148,25.659048080444336,0
task,27,F02_Mary,7,-1,091d60cf916b2edbf7c2854dccabe621003e0290994c20e2ee3be2f72bb6d3d6,fdc048a95cf63134b03ecba0fc13309918692184b1ccf1eede25298e64ab6d8b,-0.21857204261089308,-1.4411505991776414,26.179964065551758,0
task,28,F01_Tom,8,1,d58af3730a2a3c66b2d1c1a6684ae9c7301f4886ee7c5268774ad0ba69497cae,1468595ce617b8815381e717dd66762e1be0049063f0e36ea3719c1e79ce9d3b,-0.1418392147967782,-1.2955439458219917,55.58393478393555,0
task,28,F01_Tom,8,-1,d58af3730a2a3c66b2d1c1a6684ae9c7301f4886ee7c5268774ad0ba69497cae,7feeaf9d4cc0e409066ba543ab8dcb8aa910486a693c066a9f29537fb33690e7,-0.14727195059468967,-1.4063694369374777,55.14301681518555,0
task,29,F02_John,9,1,c7dc3d06fef6bc092b2e57b2aad8960804afa6afc4440f867e245cd955478d09,3a1063a2032dd21d404571ee68026330c351b7ce9abdf2c9d12c88bfec08bbb5,-1.332989737274535,-6.793099094388925,27.717981338500977,0
task,29,F02_John,9,-1,c7dc3d06fef6bc092b2e57b2aad8960804afa6afc4440f867e245cd955478d09,90409fbc2d81d599c319da8e07413a0fac5d3549e4275334a9bfed87810a776e,-1.3268809511704747,-6.797072000675105,27.23851203918457,0
task,30,F03_Tom,10,1,2dd7fe78c85514b4bd643219310eb57b3e201742eaa8110b72b3c38600da5938,874330b8ed90d70bbe7d6ae7aaeff15fb14c833ea3c6fbc042b11cf7161261c0,-0.9936050512441209,-4.171560933610552,8.157604217529297,0
task,30,F03_Tom,10,-1,2dd7fe78c85514b4bd643219310eb57b3e201742eaa8110b72b3c38600da5938,5b0c9d626f5a37332a21b7a5d5c42ec7b3873fd017d346f953b9186f1b3e5c4c,-1.0005331317935984,-4.167365011521641,8.278485298156738,0
task,31,F01_Sarah,11,1,ef29d2b495880c6b32e555f5c94b41c2f2d8b4121cd8d2221ac5c235690c5142,6e41012dcc76c143c1ea881f7f8ac09b68ccd095518d65d8a938781d9ac77b74,-0.20968892520445465,-0.693909715603975,66.14679718017578,0
task,31,F01_Sarah,11,-1,ef29d2b495880c6b32e555f5c94b41c2f2d8b4121cd8d2221ac5c235690c5142,43cc8853f73ae108e84c8dca9154331626a7f90ffd11547a4d15e57ea29ae9d9,-0.20531430914177012,-0.7218008607900174,66.14546966552734,0
task,32,F02_John,12,1,d53c53d3090e3ab4891c924c7d30039c8eb92ef75232e253cae967738455ed29,2b0acfef6031a2c795acd8e2a8a56463ccc16fd63eb5f1cfff845df9c774bc04,-1.3521724195635236,-6.722095289686982,27.702999114990234,0
task,32,F02_John,12,-1,d53c53d3090e3ab4891c924c7d30039c8eb92ef75232e253cae967738455ed29,c30ae642ab2dcf3c80a5536b743cbc1463fe1e78d1a0ce9db8febda1ce739696,-1.3513504092112114,-6.742484898667827,27.773609161376953,0
task,33,F02_Mary,13,1,63daca89e4e0225a5b8d22d672071dd292bc4f4863519422df968ab2a7cf02f2,7345a820520acc79214182797029c6e9c9bf14577fd78302d66db10338624627,-0.22342617726102285,-1.4003197416808084,24.30623435974121,0
task,33,F02_Mary,13,-1,63daca89e4e0225a5b8d22d672071dd292bc4f4863519422df968ab2a7cf02f2,cccaa2c82d935e049e374749c8b1d10483f89e40822fd26ca24e976aad3f7cb2,-0.21095268203496842,-1.3274856872395129,24.211544036865234,0
task,34,F03_Sarah,14,1,85871c1ebf1e9e1debb567672765bb72214cfb5dfbc0272584735f16bceafd34,5f12acc72cb1c061df151c55def475d6e8cc84792ccdf35975c5c0f3b802a74f,-0.2980986316412304,-3.752326832804891,18.30759048461914,0
task,34,F03_Sarah,14,-1,85871c1ebf1e9e1debb567672765bb72214cfb5dfbc0272584735f16bceafd34,e64ce451cef6ec1660765d3bcd6ba92ae99b1c92994fa3dd48c0a227058aaf3e,-0.3124003080747473,-3.8297412477695256,17.338150024414062,0
task,35,F03_Tom,15,1,bf30b5f6fdd4d55af5d9b2a9ceb3363c8fff5060b697ce31e9b266d3e58b92c6,042f317ae457d7e29b88bf8cb778d408fd7f79d7dd78a910f14a6508f4eaa6f8,-0.9989994996621429,-4.180825696881863,7.986356735229492,0
task,35,F03_Tom,15,-1,bf30b5f6fdd4d55af5d9b2a9ceb3363c8fff5060b697ce31e9b266d3e58b92c6,14f6499d6fb077bb9ff4b6ddca3fa240cec9841628d299b7760ff99283e5ac99,-0.998104502941384,-4.142960546580077,8.457586288452148,0
task,36,F00_John,16,1,086bd4c63db71e9f6f2cda38bb7178fc65ece9c009b596dac316b483a31a11e5,76d7ac6ce4286041f6e3b3cad5475645dd713ad345171d9b3f52c399773da7e5,-2.227240482421169,-5.964619070754973,26.620384216308594,0
task,36,F00_John,16,-1,086bd4c63db71e9f6f2cda38bb7178fc65ece9c009b596dac316b483a31a11e5,947bac93afd9d2da0ac2031037920b26b9b58f84111631d5878aba335eb55265,-2.2170985202595417,-5.995679004181306,26.514554977416992,0
task,37,F00_Mary,17,1,a4994debf23bcf4600daff1413bdbd358ead60152ca45726c0c7b5df170de116,a13e255e4c4a730af1e13debb97c1a0e825fe1bd72a261a9194de3049a2af74f,-0.14625520337315015,-1.8566725876138026,24.809343338012695,0
task,37,F00_Mary,17,-1,a4994debf23bcf4600daff1413bdbd358ead60152ca45726c0c7b5df170de116,dad33276a69d52b17cce91ceae7c278004681a02f528709db2646a36774b97ab,-0.14292618051859263,-1.8342939696849145,24.937307357788086,0
task,38,F01_Tom,18,1,08736ddba9c2db2a1b98b16ed521a243da5c83fb81c2b5514bb19c1be37b6c7e,1945a48598520b077a2bf2ba6c9854cd6603513d1f77e70aa1e09f8562c96ab1,-0.14551374419865434,-1.2508575686532377,56.48012924194336,0
task,38,F01_Tom,18,-1,08736ddba9c2db2a1b98b16ed521a243da5c83fb81c2b5514bb19c1be37b6c7e,a5ac2f8475132e5a03d815a41f2e9510a2ef259aa1b98f5d1e3ea8b8d243011a,-0.1491984497757263,-1.2303996543354347,56.41509246826172,0
task,39,F01_Sarah,19,1,652e8fdaa24ba7959fd1e30c02afe34462b26176a31066f3901d0b40bd3a7b8c,eadd08df88612fb0dd882baf0e607342c1f980114c5d7f66ed22e135d2a34004,-0.2195685244704431,-0.6957893535608145,66.18049621582031,0
task,39,F01_Sarah,19,-1,652e8fdaa24ba7959fd1e30c02afe34462b26176a31066f3901d0b40bd3a7b8c,8ea59e45c3beea6df7ca88e6a69a7a0abc28153fffcabb4ef3f9cdbf6511514e,-0.22053918851377569,-0.7092735509545659,66.1905288696289,0
task,40,F01_Sarah,0,1,6f3b1fcada00146076db71fd72bdb9a64d5c2107fd04f30e529836b5399b94ce,15feafacbff859f1030947a6fc7a5525d3845c9422ed46e4f10bcd11abe2d4ab,-0.18423137121645827,-0.7288412712020177,62.164222717285156,0
task,40,F01_Sarah,0,-1,6f3b1fcada00146076db71fd72bdb9a64d5c2107fd04f30e529836b5399b94ce,7d14297b0f6009bb6013fd9b8020b3f68ac0775a1b477a1c8dd566cadda3813c,-0.2354413510128175,-0.6771865341562792,69.50833892822266,1
task,41,F03_Sarah,1,1,5317675512855facc885b32913f16abe217a64e4d318544bdc9f4442d3a4f8c0,59ecfdd9a988bef1c16099530c8d18c1f0a819f81979fe27c675519af63a7e76,-0.20051542061972208,-3.3319329009346657,22.137775421142578,0
task,41,F03_Sarah,1,-1,5317675512855facc885b32913f16abe217a64e4d318544bdc9f4442d3a4f8c0,ab2d8c22b85524fbfb10306db36463104bdd9d49fea477df83f9c619846f2da0,-0.12653321593791408,-2.469180291902027,28.681533813476562,0
task,42,F02_Mary,2,1,f4e820e6abb226430f6c30da55b95cc39c3b023fa68bbc748dd36fd5619d35ef,7381dc92a8d0f75e93903ebf2754efc2dc382a7baa9a01a94596ef2a8236cdb0,-0.19751923235626162,-1.252251884478704,28.961198806762695,0
task,42,F02_Mary,2,-1,f4e820e6abb226430f6c30da55b95cc39c3b023fa68bbc748dd36fd5619d35ef,a03d63f5bfaf932a28932d6167a71a29ca80b7868c0219427b534c8763a264b1,-0.206451400976515,-1.3074771876477462,25.710060119628906,0
task,43,F02_John,3,1,7c5b2205e6e59eae98d72b117091396396a1839b80c5e7c5d52c95788644ea3c,6cf109c22b9658a9312a515ca3b7026a8cee592f37e4597c47ec51f92504aecb,-1.2255467356300869,-5.499046745926031,12.577743530273438,0
task,43,F02_John,3,-1,7c5b2205e6e59eae98d72b117091396396a1839b80c5e7c5d52c95788644ea3c,8da0c1d6fd4469a94b9a4aba770a537ddbcefd86426b2adefde006358fcb2747,-1.2927849190311183,-6.199596371751124,19.542316436767578,0
task,44,F03_Tom,4,1,5eb9ac50b01252eea78da54c47b2d2f7905474552348c4c0bc2e887f75dde6b0,6bdbabe50a7bee0fd84d4189a650046526db0ae0a611d6dfe29aea5c716ad6f9,-0.9453775454958652,-3.4877160957691373,8.325506210327148,0
task,44,F03_Tom,4,-1,5eb9ac50b01252eea78da54c47b2d2f7905474552348c4c0bc2e887f75dde6b0,dbf1d5eb9cbe0e31c1008db7b9ac85bea20d3eddf02ce867561a704b3e04e58d,-0.726883258831601,-2.2241892367697496,12.641457557678223,0
task,45,F00_Mary,5,1,d046eb91269c913b9a21dd5d9c1ab3b4433502e368871ffa6701601ec2de1d81,00368118ed336c4d46019c13f50fc5f233d1bf485b2bbe22ac7205b29156e632,-1.1155665880811978,-3.1826212980270356,9.899457931518555,0
task,45,F00_Mary,5,-1,d046eb91269c913b9a21dd5d9c1ab3b4433502e368871ffa6701601ec2de1d81,2ba237d4684012b4ee4c16c8ba7fc2b5c1756a0b222016d6ac799b8ac692d04d,-1.0859561910723103,-3.1878885578167377,7.627092361450195,0
task,46,F00_John,6,1,37f0238a15b17fde4dcb41fe4c029183097ab29ea701e63dd1575840a243ff5d,ff9a07135341f80e9fad209d93e427c0f2c202a975f64ef6059c21cbc2b55f5c,-2.3252461584097466,-6.355539360263361,32.74724578857422,0
task,46,F00_John,6,-1,37f0238a15b17fde4dcb41fe4c029183097ab29ea701e63dd1575840a243ff5d,21c83748b9c65dd9284b668863b60980e72c560a679412ee9e7ddf8e17e9abe4,-2.3312545086994643,-6.248583967778459,33.96050262451172,0
task,47,F01_Tom,7,1,7a12381712c2b5df3109928c1bbf84d9230b640894fcdee959b067d4d77710f3,17ae1a1d844c9882eb20c2e529a199cb5b906a80e18d789a5e7805f4f68cda74,-0.17568092963856896,-1.1610878037957153,69.50834655761719,1
task,47,F01_Tom,7,-1,7a12381712c2b5df3109928c1bbf84d9230b640894fcdee959b067d4d77710f3,138b8a8c1b9c243e1b3a691c2fb6b80dc226f780dcc5b1e10b7807a047301718,-0.17446574414833058,-1.0739146362632557,69.50834655761719,1
task,48,F03_Sarah,8,1,edd6e4c69e000281c00ef0e686c4cb1f7065efba53ea740cf1be87fab7e3a634,aabaf1ab41a897fbc2c949456df2a8d91ac48a5cbdfd8ef87f7712f52bed0dcb,-0.17630879012021242,-3.040868619794391,24.191478729248047,0
task,48,F03_Sarah,8,-1,edd6e4c69e000281c00ef0e686c4cb1f7065efba53ea740cf1be87fab7e3a634,52586d1c3cfb357f6ef63cd828c138479b235af1e267acda4d2450f8cecb358e,-0.16434191553756086,-2.9564889527759313,24.566003799438477,0
task,49,F03_Tom,9,1,6c3c2a545d413d5915b285c3db46988c5470aa3380d8298b8855a0e00ad806f5,947c1c909f72058c7cad524d4b72dcba6c458b077185b0c6cacdd52bee2250db,-0.5356335003690672,-1.7422370109690188,16.817773818969727,0
task,49,F03_Tom,9,-1,6c3c2a545d413d5915b285c3db46988c5470aa3380d8298b8855a0e00ad806f5,f6973a8d6e0d654d4bf6fc608027eb79a5e26301faa0f6543d074cf45fddbc11,-0.479073765784444,-1.6635315539885815,18.7315616607666,0
task,50,F00_John,10,1,456d5eb61b7ff60f3bacd0ce077afef0019d2f9c399d000abe650c3a7051cd1a,793c99fb89c9c8c55d841cb01a7d2627a1cc0672fed1bf18f0ae641ac05c10bb,-2.329091462132486,-6.364368400785734,31.818706512451172,0
task,50,F00_John,10,-1,456d5eb61b7ff60f3bacd0ce077afef0019d2f9c399d000abe650c3a7051cd1a,d038f0603a911ba3d1ef7dd6cded597e7c0530a06b8b0190cbbc761bfcdbc186,-2.308837912447937,-6.398789810706912,31.68486785888672,0
task,51,F01_Sarah,11,1,4901ef03bd5a62660994c1505f6c2c4c8b3e23a22ebfd3ea6a51adce0190f510,edd54884b6b4ef7c71c19aff5dc74ac69910cede352d528346181a05a788dd8e,-0.2279411454454491,-0.7547676167904118,69.50833892822266,1
task,51,F01_Sarah,11,-1,4901ef03bd5a62660994c1505f6c2c4c8b3e23a22ebfd3ea6a51adce0190f510,3beb347cac57736617e41ef6e3c452e94567bb8113e86b10ae18ea702ec64cb5,-0.2320315417458862,-0.7706023644108005,69.50833892822266,1
task,52,F02_Mary,12,1,4bd4bca673d712c8fa7b94ad0d855b874004c093136c7b3614132c12e82c6ffa,2d807f2c3d29e7ab2508588a79851138ce8f3257017c6691d80d210dcefcef9d,-0.2351028928733449,-1.3825943295561018,29.26978874206543,0
task,52,F02_Mary,12,-1,4bd4bca673d712c8fa7b94ad0d855b874004c093136c7b3614132c12e82c6ffa,e2b9a453f4191f871fc7cf2c3ead69bacd23792c8a1550e3876974237a835fcf,-0.22824636736590326,-1.3762932480654366,29.704063415527344,0
task,53,F02_John,13,1,90003f82472d30c51502f94b7bbf661007f1e48744dcd0d3b843f392696565bb,97545a64921dc6208be500b0b43ca6995b9ffdcede5f9644e7fff815647daa9a,-0.9790123585039315,-4.351662330920355,19.874649047851562,0
task,53,F02_John,13,-1,90003f82472d30c51502f94b7bbf661007f1e48744dcd0d3b843f392696565bb,c59fd07a18eb4ec740148f57b0890396633fc850aeb5770ec69abdec51ef21e3,-0.9850433664880817,-4.278712600582807,20.264400482177734,0
task,54,F00_Mary,14,1,e7587b54b31c20245a7403d983e68264fb445b3f4d7b9b8a060ea7f0343e3bb0,58be2faf6b65642fb744a2088e2826dba8aba6d8b22c423a5893539001cb8328,-1.0795178191019608,-3.091783755500142,11.952153205871582,0
task,54,F00_Mary,14,-1,e7587b54b31c20245a7403d983e68264fb445b3f4d7b9b8a060ea7f0343e3bb0,9cfb4f395705acf3bf4fbb9af92af51ff377e9622ffcd30765199bc0070ea574,-1.0761832422836395,-3.083543277624703,11.325224876403809,0
task,55,F01_Tom,15,1,1b45e48931eb3e068ad1cd6408ac6b5d29cef30de7cfe2b5448ab291028d36d2,0026857d2fe71d0fa59c18de97ee1c90cf5c3ac59c031ac7b346477fe29d0c59,-0.18304827428070494,-1.0717991710574313,69.50833892822266,1
task,55,F01_Tom,15,-1,1b45e48931eb3e068ad1cd6408ac6b5d29cef30de7cfe2b5448ab291028d36d2,73de487a175c6d2af6e21f34b347be22817adb15f035512b917388b69bbacc2d,-0.18227994911851753,-1.0107190583333936,69.50833892822266,1
task,56,F01_Tom,16,1,e49b3c6c861e4c8269826ef6c9c2a820a43da7ac4644153d5791db7bfa53d1ed,a2aee78d0c0b70273720472897c8b1aac9cb9f31f13c36b17503af0a3680a232,-0.1839611536512613,-1.0374971636308723,69.50833892822266,1
task,56,F01_Tom,16,-1,e49b3c6c861e4c8269826ef6c9c2a820a43da7ac4644153d5791db7bfa53d1ed,8e42522f1d6529f3073d867b1fcd5de338f5bf6abd29d7d3f1a4cf5fded95c91,-0.17580774208543773,-0.9959274471415608,69.50834655761719,1
task,57,F00_John,17,1,601900c0e0ce9218329c32be052d7d3459b618b15d72492afc338c5d82c8421e,c1954797e8f2c708e42493f29e64c90915517d5354363ca6a97e3f44c39422cb,-2.3066329091589775,-6.337995092656628,30.034423828125,0
task,57,F00_John,17,-1,601900c0e0ce9218329c32be052d7d3459b618b15d72492afc338c5d82c8421e,5be1c2232c2ec004eff46c8768abfd1fb655084e42e5803eb42208b72d8e7c5b,-2.2966642410884197,-6.296491816389496,29.609575271606445,0
task,58,F02_John,18,1,a8625438d4a88ee568811bcdd737d9218a54a2d339bfbd98fee0de97f78c3e6a,165cc1b36153e839dcca95c9a63d1219329b5d05d359dbb60c1e54282bd1220b,-1.0011834480850101,-4.3485903677344435,18.78963851928711,0
task,58,F02_John,18,-1,a8625438d4a88ee568811bcdd737d9218a54a2d339bfbd98fee0de97f78c3e6a,b79ef90e0e25ece903457ab060549cd4e6591d99784f364c7fa42bc803785576,-1.0083763061292004,-4.364424852613884,18.689815521240234,0
task,59,F03_Tom,19,1,032680fa094f72ccbbd0c2e16579ce94059368fd07187563374d46785a56b365,4f25c60de4509a324a1e1b7174ef01b5db5e6cbb0a46cdfe2bc8589265791a23,-0.5219043841154645,-1.771878212509659,18.070316314697266,0
task,59,F03_Tom,19,-1,032680fa094f72ccbbd0c2e16579ce94059368fd07187563374d46785a56b365,4a918db440c6a57c34ac93dc66dd52f3b573ea2ea666e489eaea842f01a5dcd3,-0.516411859920343,-1.8137951318631271,18.289175033569336,0
task,60,F00_Mary,0,1,e37f768fc98de5931a5521a493dbf13bf41bf18df1d9b61831d1ffe7345bada7,20c5593009a66a03cd8514503a5a12c5ee8e66759c44e9cbf94a11d3b99aa12c,-1.203673217667969,-3.4154189239181596,11.986064910888672,0
task,60,F00_Mary,0,-1,e37f768fc98de5931a5521a493dbf13bf41bf18df1d9b61831d1ffe7345bada7,9f993a587f2c9727243bfa0ff6355b1405067c80774ed5794084d43bc84a65f4,-0.9213836734459729,-2.9121313278188325,11.229976654052734,0
task,61,F02_Mary,1,1,72316a3874f27b3e683b97ef26d6a6ecd76206699e2f662bfd5896d6da40f32e,a03d02f92f5417e2f2ebe49483687b531042b2e198cbf2fe9210182684ab9b98,-0.19460306423021023,-1.1606007561228173,35.58380889892578,0
task,61,F02_Mary,1,-1,72316a3874f27b3e683b97ef26d6a6ecd76206699e2f662bfd5896d6da40f32e,b1e1dab80592a428a847be3e17414ce95a81353329170602d1e653d850fbfe5e,-0.1993934209445651,-1.3536128591465098,30.52294921875,0
task,62,F03_Sarah,2,1,378b1a6a418fcdd7d424f9c65c414261f9488c74c927e9cc1493319e3d807aee,5e96570c11ab9c30b30a1665f20e58aa5a23ec977e9742d08a1296135d5cc0f8,-0.15505333411262573,-3.03721424700707,23.538793563842773,0
task,62,F03_Sarah,2,-1,378b1a6a418fcdd7d424f9c65c414261f9488c74c927e9cc1493319e3d807aee,557215bd99d80a3c808f755ef2cf96adc2b38fefe56a4a5691ff220680773e57,-0.3204925995364081,-3.9529192089526823,15.672924995422363,0
task,63,F01_Sarah,3,1,a1ce15356c982e6cbf283cbd6411fe7bec44c477f7a3a8d8002985d9e1a5418b,b759286a98bdd32b221c37b5fee0cf4ab72bd1c684361c8862fe0cb1e4ce2ab8,-0.23297773735337413,-0.8225591218401056,69.50833892822266,1
task,63,F01_Sarah,3,-1,a1ce15356c982e6cbf283cbd6411fe7bec44c477f7a3a8d8002985d9e1a5418b,a7a9d31d09bbc5206eab556dbd7697d903c6db861eb51c7ffe7d589d9bcea570,-0.21467003021232506,-0.8784804743473605,64.05909729003906,0
task,64,F03_Tom,4,1,b163d07014950cfbd8f7de40605f0313575080f2f97fc49e2cdd17fc35221848,5fce9b7c7ae21d3f41c4e0aa1536a6e85954de78faded7a59034b51e31480577,-0.9789267497595945,-3.9528523310468318,12.608498573303223,0
task,64,F03_Tom,4,-1,b163d07014950cfbd8f7de40605f0313575080f2f97fc49e2cdd17fc35221848,cc9b31a42498ea08b7f19b917d33109fba9508ef187b694d06738ce63a889bce,-0.7816368239738122,-2.559050277754385,13.84752368927002,0
task,65,F02_Mary,5,1,88d788811235e0bc102524d5655ab478d58bdd0b6a17663c948d2b2cc7c1453b,7fa09d721ab91ca05c075b0988e47017c6841a035bd73e840e42a9c9f94cb6e6,-0.20673373861645833,-1.167028447895592,37.508174896240234,0
task,65,F02_Mary,5,-1,88d788811235e0bc102524d5655ab478d58bdd0b6a17663c948d2b2cc7c1453b,39a2d763597cc7f958f4a748667150f259c3bb405b3fc65983ba11f25794a854,-0.20948826596615525,-1.1717886648563598,36.4979362487793,0
task,66,F00_John,6,1,b47ba520eb53a37079a28feb23645dc3c7c83fa72a09866e097a521948c8faa9,a1ad92c56d60a17d44fa0f9b25fc67b8f03d520382ee9d4398983eed1857930b,-1.8956532451535915,-5.2477287853043,15.531609535217285,0
task,66,F00_John,6,-1,b47ba520eb53a37079a28feb23645dc3c7c83fa72a09866e097a521948c8faa9,af692d2cf29725962c30f4cb88a72178b7f52add79f5964af55429ba4ad29bfc,-1.9440817431876218,-5.1383324817459055,17.101215362548828,0
task,67,F00_Mary,7,1,018e5a9364d5c8f7e057cd70bda36e5434576af362e69f7dbc66d2e688c57dfc,246e5c00c7ab6ff119b4eb649d7dee6fc5b706a1c9deb874f9ae2b5587cc0d32,-1.3920516384131332,-3.7101972129127194,19.348386764526367,0
task,67,F00_Mary,7,-1,018e5a9364d5c8f7e057cd70bda36e5434576af362e69f7dbc66d2e688c57dfc,abe3d2f8b2239938d60daf3b930703d33bcdcef1c2be2475face43f1ea5b1713,-1.3569655866140873,-3.7813035530696233,15.964052200317383,0
task,68,F02_John,8,1,4932bfbf093c4b1c2a3b12a0fb26813fac514d778c3b3de353e3e9f8bb91c9d4,d9043294f2aeb3820c39498eb6e3522da6b07d329d394f99929b409bef3b1cde,-0.1910271109813042,-1.1577915330700492,48.349159240722656,0
task,68,F02_John,8,-1,4932bfbf093c4b1c2a3b12a0fb26813fac514d778c3b3de353e3e9f8bb91c9d4,5c60dec34f996e5aed129ca26814bcebf27d3f5480da601507bb901defb21233,-0.19357485025344803,-1.1412652918995376,49.35626220703125,0
task,69,F01_Tom,9,1,b8418da4257f00a46d8f0820d833b7ddc13f74e219b3aac2697e4f632df878d5,3dec740a2293524cc6d3654a30bb484d58052da365a74e9ab4030452551fdd76,-0.15419418737665946,-1.2691371868101902,65.709228515625,0
task,69,F01_Tom,9,-1,b8418da4257f00a46d8f0820d833b7ddc13f74e219b3aac2697e4f632df878d5,debb9e50b00e22f6d04863da325093704ac4c06a5f267ceb1b990650903de199,-0.1600459392535679,-1.2173411282076798,65.33234405517578,0
task,70,F03_Sarah,10,1,c9fecb345ca6ab50f52cfd41d461995abdeb61c69544863091b29bcd52b5bc02,c6b0f1c6bffc8cbb9b89be3c7ced60930362e99a0db9f6d38abecc1ba7937c88,-0.49235822967765314,-4.222551784919229,11.602978706359863,0
task,70,F03_Sarah,10,-1,c9fecb345ca6ab50f52cfd41d461995abdeb61c69544863091b29bcd52b5bc02,6dbf2449c494524d3d000c8460fa3fea7d1840dd772bce2a47e70aa797bac2fc,-0.46965462341172076,-4.2486239745029115,12.389435768127441,0
task,71,F01_Sarah,11,1,e66334f07812461290980a7ee5d349d01b43bf2b067c5cd911591cfc39535468,dce3287464040c5b0f0e2674f4198fa21399c2dad0f7d00ded34d1135df36692,-0.19666989300564,-1.1370128397134207,63.5689811706543,0
task,71,F01_Sarah,11,-1,e66334f07812461290980a7ee5d349d01b43bf2b067c5cd911591cfc39535468,6e64beb569e7ac36ca9936c6e2509bcbc23bab3e5d53a0818b0ef4f886e01244,-0.19998384907070685,-1.1130432125436223,63.945499420166016,0
task,72,F01_Tom,12,1,88bbcd8c0e2b08f3ac8c1d2af9ab26854fdc7998ea53416c6aa190552fd3b8dc,48a51a9abeeddf9aa12526282369c79b166f55641d653fa179b44f58d626344d,-0.15341357901713623,-1.1526935231814928,63.34286117553711,0
task,72,F01_Tom,12,-1,88bbcd8c0e2b08f3ac8c1d2af9ab26854fdc7998ea53416c6aa190552fd3b8dc,26efc2d432a0bc017434a3f539305a723ee48c2b4a9446bba2c9b75520da5991,-0.16082198833015107,-1.193281825890052,63.18011474609375,0
task,73,F02_John,13,1,7f25f73916ba3d6a0b0f81bf86cbe1a21f8f7a6cebb94bfdd1b14983e3c92e05,ecf0cf4756244288991dc5478ba5f8d052f2dfbbc5bbf01f02adc313f3cee972,-0.17531733175853764,-1.222082324647356,45.62828063964844,0
task,73,F02_John,13,-1,7f25f73916ba3d6a0b0f81bf86cbe1a21f8f7a6cebb94bfdd1b14983e3c92e05,69e78aaf6528c6d879d37b62d7ac049fc478c7999dad38c14c09f88cb80872cd,-0.16769416900877399,-1.2280965164801438,44.92107009887695,0
task,74,F00_Mary,14,1,cdd65f91f93d88d8229ea2443cd815d34deffeab09976988587ca69faadefbce,3b64317d06ae0e86bdcd79cac7543c272a9ccec022bdb56e87d0f6b5c7559060,-1.3296780604010328,-3.81677151737295,20.458099365234375,0
task,74,F00_Mary,14,-1,cdd65f91f93d88d8229ea2443cd815d34deffeab09976988587ca69faadefbce,6a30f24c503b0c275ae851905161b5e52d1a40ada5f15b90115c20f9aa0552e1,-1.3585562585528643,-3.827600023515006,20.85137939453125,0
task,75,F02_Mary,15,1,5b565162cf4124fbf2c127a4de45d98b8956b7291dd45811f6f514e2cfcada17,73fbdd46dd3e00f14e6c88c5c4925ac0333e9d6970b476d3d5cd513b7c9650a5,-0.20424566280856804,-1.2921208767248507,36.022705078125,0
task,75,F02_Mary,15,-1,5b565162cf4124fbf2c127a4de45d98b8956b7291dd45811f6f514e2cfcada17,3be7607f31a8ca732f89a6c4272d2e6f72368f36da8f776b16642dec62cbdcab,-0.21766047593173796,-1.3484520205507884,35.660438537597656,0
task,76,F00_John,16,1,5b84feece3e510118dee967d527e8b4ea12fcd8975b58be19f896e2731374ec1,6dd0366a0b9847ea40ed634d6f4a3e2e1fa489ff94039e3095fcc69f3fdd5753,-1.827583041290869,-5.028625094035556,15.639674186706543,0
task,76,F00_John,16,-1,5b84feece3e510118dee967d527e8b4ea12fcd8975b58be19f896e2731374ec1,211b63b90f9f41c4c8ae7d58c893a25640a65b192c900551f2c7f30a78f687c7,-1.7939633738755183,-4.980334941462127,15.56413745880127,0
task,77,F03_Tom,17,1,cb92a8b34401f4d5a6e66d7a20e178997488c3e97d88a682454a435661388cbc,e58cb3a01cf9fe1afc599a6fe9a7bacc6946903848e263cecf29d43bc4389125,-0.5543844938911654,-1.9418648872007909,19.904834747314453,0
task,77,F03_Tom,17,-1,cb92a8b34401f4d5a6e66d7a20e178997488c3e97d88a682454a435661388cbc,276e72911481c0c00bf968310271b4c3caaae313960a4e1e620ceb5d75d4b0db,-0.5540235663267796,-1.9698990413003084,19.833280563354492,0
task,78,F03_Sarah,18,1,ce21d6fdb0361cf9f0e5eac06d6da0025a7478f7348099890766d0cd08455686,814d75e52f416bf54734e433078d1568a57c206bc8575b4037cd0bacef91de6d,-0.47808373935968157,-4.212252379028528,12.422962188720703,0
